url,label_it,level,id.@language,id.@value
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/01,CITTADINO,,it,01
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/02,PATRONATO,,it,02
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/03,CONSULENTE/COMMERCIALISTA,,it,03
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/04,ASSOCIAZIONE DI CATEGORIA,,it,04
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/05,AZIENDA,,it,05
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/06,AMMINISTRAZIONE E ENTI PUBBLICI,,it,06
https://w3id.org/italia/social-security/controlled-vocabulary/relevantLegislation/tipo_delegato/07,Associazione Categoria Datori Lavoro Domestico,,it,07
